Category,Product Name,Current Price,Original Price,Product URL
Electronics,Mika Mmh101Bs Hand Mixer Blk-Ss,"KES 4,995","KES 5,995",https://naivas.online/mika-mmh101bs-hand-mixer-blk-ss
Electronics,Von Microwave Solo Vams-20Mgs Silver,"KES 12,495",No discount,https://naivas.online/von-microwave-solo-vams-20mgs-silver
Electronics,Ramtons 2 Door Fridge 213Lt Rf-257 Slv,"KES 46,900",No discount,https://naivas.online/ramtons-2-door-fridge-213lt-rf-257-slv
Electronics,Ramtons Microwave-Grill Mirror Rm-239-682,"KES 9,595","KES 12,450",https://naivas.online/ramtons-microwave-grill-mirror-rm-239-682
Electronics,Powerpoint Led Bulb 5Watt B22,KES 195,No discount,https://naivas.online/powerpoint-led-bulb-5watt-b22
Electronics,Mika Box Fan Stlsh 12In Mfb1212-Gr,"KES 4,295","KES 5,995",https://naivas.online/mika-box-fan-stlsh-12in-mfb1212-gr
Electronics,mika tv guard 7amps mvp7tvs,"KES 1,695","KES 2,595",https://naivas.online/mika-tv-guard-7amps-mvp7tvs
Electronics,Vision Vp8850Kv 4K F-Less V-Os 50 Inch Smart Tv,"KES 35,995","KES 54,995",https://naivas.online/vision-vp8850kv-4k-f-less-v-os-50-inch-smart-tv
Electronics,Ramtons Rf-485-494 3G-1E Cooker Inox,"KES 62,950",No discount,https://naivas.online/ramtons-rf-485-494-3g-1e-cooker-inox
Electronics,Premier Water Dispenser Pm-Yr02,"KES 4,875","KES 9,299",https://naivas.online/premier-water-dispenser-pm-yr02
Electronics,Ramtons H-N W-Dispenser Rm576,"KES 10,420",No discount,https://naivas.online/ramtons-h-n-w-dispenser-rm576
Electronics,"Amtec 43"" Android Tv 43L12 F/Less","KES 25,395","KES 37,420",https://naivas.online/amtec-43-android-frameless-tv-43l12-
Electronics,Ramtons Cf-231 Freezer-Icepak Ext Cond,"KES 37,355","KES 40,600",https://naivas.online/ramtons-cf-231-freezer-icepak-ext-cond
Electronics,Ramtons D-Door Fridge Rf-173 128Ltr Slv,"KES 36,750",No discount,https://naivas.online/ramtons-d-door-fridge-rf-173-128ltr-slv
Electronics,Ramtons T-Top Cooker Rg-544,"KES 4,610","KES 4,900",https://naivas.online/ramtons-t-top-cooker-rg-544
Electronics,Lg 10.5/7Kg   Vivace Washer/Dryer  Vcmf4V5Rgp2T,"KES 129,995","KES 154,995",https://naivas.online/lg-10-5-7kg--vivace-washer-dryer-vcmf4v5rgp2t
Electronics,Mika Juicer 4In1 500W 2Spd Mjr411W,"KES 7,995","KES 10,495",https://naivas.online/mika-juicer-4in1-500w-2spd-mjr411w
Electronics,Ramtons 93Lt Chest Freezer Cf-230,"KES 29,930","KES 33,250",https://naivas.online/ramtons-93lt-chest-freezer-cf-230
Electronics,LG Washing Machine 8Kg Vcm F4J3Tyg6J,"KES 68,995","KES 103,995",https://naivas.online/lg-w-machine-8kg-vcm-f4j3tyg6j
Electronics,Ramtons M-Wave Digrm-320 Silver,"KES 9,820","KES 11,550",https://naivas.online/ramtons-m-wave-digrm-320-silver
Electronics,Ramtons H-N W-Dispenser Rm-430,"KES 13,900",No discount,https://naivas.online/ramtons-h-n-w-dispenser-rm-430
Electronics,Ramtons H-N W-Dispenser Rm-429,"KES 8,980",No discount,https://naivas.online/ramtons-h-n-w-dispenser-rm-429
Electronics,Ramtons Blender - Mill Rm-673,"KES 4,295","KES 5,590",https://naivas.online/ramtons-blender-mill-rm-673
Electronics,Mika W-Dispenser B-Ld H-N-C Mwd2802-Sbl,"KES 23,995","KES 30,995",https://naivas.online/mika-w-dispenser-b-ld-h-n-c-mwd2802-sbl
Electronics,philips gls bulb p 40w fr b22,KES 60,No discount,https://naivas.online/philips-gls-bulb-p-40w-fr-b22
Electronics,Damsar Rechargeable Torch,KES 945,No discount,https://naivas.online/damsar-rechargeable-torch
Electronics,Von Microwave  Solo Vams-20Mgx,"KES 10,995",No discount,https://naivas.online/von-microwave-solo-vams-20mgx
Electronics,Ramtons Sandwitch Maker White Rm/479,"KES 2,490",No discount,https://naivas.online/ramtons-sandwitch-maker-white-rm479
Electronics,Eveready 2Aa Led Torch Lcil2A 2Aa,KES 280,No discount,https://naivas.online/eveready-2aa-led-torch-lcil2a-2aa
Electronics,Savelight Led Bulb 5W B22 C-Day Light,KES 150,No discount,https://naivas.online/savelight-led-bulb-5w-b22-c-day-light
Electronics,Ramtons H-N W-Dispenser Rm-556,"KES 11,920",No discount,https://naivas.online/ramtons-h-n-w-dispenser-rm-556
Electronics,Von W-Dispenser Vadl2211K Fs Ec Blk Cab,"KES 13,995","KES 15,995",https://naivas.online/von-w-dispenser-vadl2211k-fs-ec-blk-cab
Electronics,Von W-Dispenser Vadl2311K Fs Cc Black Cabinet,"KES 24,995",No discount,https://naivas.online/von-w-dispenser-vadl2311k-fs-cc-black-cabinet
Electronics,Ramtons Manual M-Wave Black Glass Rm-459,"KES 9,165","KES 11,450",https://naivas.online/ramtons-manual-m-wave-black-glass-rm-459
Electronics,Von Microwave  Solo Vams-20Dgx,"KES 9,995","KES 12,295",https://naivas.online/von-microwave-solo-vams-20dgx
Electronics,Ramtons 2Burner G-Cooker Rg-529,"KES 10,140",No discount,https://naivas.online/ramtons-2burner-g-cooker-rg-529
Electronics,Starlink Internet Kit Standard,"KES 45,500",No discount,https://naivas.online/starlink-internet-kit-standard
Electronics,Von 4-2 Ckr 8422Slv-Vac9S042Cs Slv,"KES 82,995","KES 104,995",https://naivas.online/von-4-2-ckr-8422slv-vac9s042cs-slv
Electronics,Ramtons 2 G Burner Ceramic Top Rg-537,"KES 7,750",No discount,https://naivas.online/ramtons-2-g-burner-ceramic-top-rg-537
Electronics,Ramtons Gas Cooker Rg-514,"KES 7,600",No discount,https://naivas.online/ramtons-gas-cooker-rg-514
Electronics,Ramtons Gas Cooker Rg-515,"KES 7,500",No discount,https://naivas.online/ramtons-gas-cooker-rg-515
Electronics,Ramtons T-Top Cooker Ss Rg-538,"KES 5,630",No discount,https://naivas.online/ramtons-t-top-cooker-ss-rg-538
Electronics,Ramtons 210Ltrs Freezer Cf-235,"KES 48,270","KES 51,350",https://naivas.online/ramtons-210ltrs-freezer-cf-235
Electronics,Hisense Fridge Rs12Dr4Sa Sil,"KES 21,995","KES 25,995",https://naivas.online/hisense-fridge-rs12dr4sa-sil
Electronics,Ramtons M-Wave-Grill B23Lts Rm-550,"KES 14,550",No discount,https://naivas.online/ramtons-m-wave-grill-b23lts-rm-550
Electronics,Ramtons Microwave+Grill 20L Rm/240,"KES 13,350",No discount,https://naivas.online/ramtons-microwavegrill-20l-rm240
Electronics,Pure It Gkk 3000Lt Germ Kill Kit Rm-392,"KES 4,200",No discount,https://naivas.online/pure-it-gkk-3000lt-germ-kill-kit-rm-392
Electronics,Von Vadz0002K Portable W-Dispenser,KES 895,"KES 1,095",https://naivas.online/von-vadz0002k-portable-w-dispenser
Electronics,Sony 51Ch Ht-S 20R Sound Bar,"KES 29,995","KES 37,995",https://naivas.online/sony-51ch-ht-s-20r-sound-bar
Electronics,Von Subwoofer 5-1Ch Ves3005Fs,"KES 24,995","KES 28,995",https://naivas.online/von-subwoofer-5-1ch-ves3005fs
Electronics,Von Subwoofer 2-1Ch Ves1602Fs,"KES 14,995","KES 18,995",https://naivas.online/von-subwoofer-2-1ch-ves1602fs
Electronics,Von Hotpoint Subwoofer Ha14630Bt-Ves1462Es,"KES 13,495","KES 16,995",https://naivas.online/von-hotpoint-subwoofer-ha14630bt-ves1462es
Electronics,Armco Aht-10350Tb 345W S-Woofer,"KES 33,995",No discount,https://naivas.online/armco-aht-10350tb-345w-s-woofer
Electronics,Von Subwoofer 31Ch Ves2003Et,"KES 17,995","KES 21,995",https://naivas.online/von-subwoofer-31ch-ves2003et
Electronics,Von Hotpoint Ha18040Bt-Ves1804Es S-Woofer,"KES 14,995","KES 19,995",https://naivas.online/von-hotpoint-ha18040bt-ves1804es-s-woofer
Electronics,Von S-Woofer Ves0802Fs 80W Rms 21Ch,"KES 11,495",No discount,https://naivas.online/von-s-woofer-ves0802fs-80w-rms-21ch
Electronics,"VON 50"" VEL50USVW UHD 4K Smart LED TV","KES 52,995","KES 56,995",https://naivas.online/von-50-vel50usvw-uhd-4k-smart-led-tv
Electronics,"VON 32"" VEL32HSVF HD Smart LED TV","KES 17,995","KES 19,995",https://naivas.online/von-32-vel32hsvf-hd-smart-led-tv
Electronics,"VON 43"" VEL43FSVW FHD Smart LED TV","KES 34,495","KES 37,995",https://naivas.online/von-43-vel43fsvw-fhd-smart-led-tv
Electronics,"VON 40"" VEL40FSVFF HD Smart LED TV","KES 26,995","KES 29,995",https://naivas.online/von-40-vel40fsvff-hd-smart-led-tv
Electronics,Mika F-L W-Machine Mwaf3208Ds 8Kg Slv,"KES 84,995",No discount,https://naivas.online/mika-f-l-w-machine-mwaf3208ds-8kg-slv
Electronics,Von Water Dispenser Vadl2111S Fs Hn Silver Cabinet,"KES 10,495","KES 11,995",https://naivas.online/von-water-dispenser-vadl2111s-fs-hn-silver-cabinet
Electronics,Von Dry Iron Hdi1122Sk-Vsid12Bsk Black,"KES 2,095",No discount,https://naivas.online/von-dry-iron-hdi1122sk-vsid12bsk-black
Electronics,Von Vskl17Bnk 17L C-L Kettle,"KES 1,695","KES 1,995",https://naivas.online/von-vskl17bnk-17l-c-l-kettle
Electronics,Von Blender Vsbt06Mnx 600W 15L Plast Body,"KES 6,895",No discount,https://naivas.online/von-blender-vsbt06mnx-600w-15l-plast-body
Electronics,Ramtons Rm-582 Electric P-Cooker,"KES 11,900",No discount,https://naivas.online/ramtons-rm-582-electric-p-cooker
Electronics,Moulinex Juice Extractor Ju350,"KES 7,990",No discount,https://naivas.online/moulinex-juice-extractor-ju350
Electronics,Wahl Surecut H-Cutin  Kit 16Pc,"KES 4,695",No discount,https://naivas.online/wahl-surecut-h-cutin-kit-16pc
Electronics,Ramtons S-S Codless Kettle Rm-439,"KES 2,990",No discount,https://naivas.online/ramtons-s-s-codless-kettle-rm-439
Electronics,Ramtons K-Scale-Bowl Rm-299,"KES 2,350",No discount,https://naivas.online/ramtons-k-scale-bowl-rm-299
Electronics,Ramtons Hand Mixer Rm-382,"KES 3,700",No discount,https://naivas.online/ramtons-hand-mixer-rm-382
Electronics,Ramtons C-Less Kettle Rm-591 3Ltr,"KES 2,620","KES 2,910",https://naivas.online/ramtons-c-less-kettle-rm-591-3ltr
Electronics,Ramtons C-Less Kettle 17Ltr Rm-609,"KES 2,040",No discount,https://naivas.online/ramtons-c-less-kettle-17ltr-rm-609
Electronics,Ramtons 2 Slice S-Wich Maker Rm-478,"KES 2,635","KES 2,830",https://naivas.online/ramtons-2-slice-s-wich-maker-rm-478
Electronics,Ramtons Dry Iron Rm-305,"KES 1,565","KES 1,700",https://naivas.online/ramtons-dry-iron-rm-305
Electronics,Ramtons Dry Iron 1100W Rm-180,"KES 1,970",No discount,https://naivas.online/ramtons-dry-iron-1100w-rm-180
Electronics,Ramtons Electric 3Bar Q-Heater Rm-469,"KES 5,140",No discount,https://naivas.online/ramtons-electric-3bar-q-heater-rm-469
Electronics,Ramtons 2-1Ch 50W Subwoofer Ra-100,"KES 6,750","KES 8,995",https://naivas.online/ramtons-2-1ch-50w-subwoofer-ra-100
Electronics,lorenzetti maxi ducha 4t bella ultra,"KES 4,020",No discount,https://naivas.online/lorenzetti-maxi-ducha-4t-bella-ultra
Electronics,philips ecobright tube 36wx4ft,KES 165,No discount,https://naivas.online/philips-ecobright-tube-36wx4ft
Electronics,philips gls bulb p 60w fr b22,KES 60,No discount,https://naivas.online/philips-gls-bulb-p-60w-fr-b22
Electronics,philips led tube 600mm 18w 765  2 ft  cw entry,KES 375,No discount,https://naivas.online/philips-led-tube-600mm-18w-765--2-ft--cw-entry
Electronics,powersafe psledb 0527 dl bulb,KES 165,No discount,https://naivas.online/powersafe-psledb-0527-dl-bulb
Electronics,powersafe psledb 0727 dl bulb,KES 170,No discount,https://naivas.online/powersafe-psledb-0727-dl-bulb
Electronics,powersafe psledb 0922 dl bulb,KES 179,No discount,https://naivas.online/powersafe-psledb-0922-dl-bulb
Electronics,powersafe psledb 0927 dl bulb,KES 179,No discount,https://naivas.online/powersafe-psledb-0927-dl-bulb
Electronics,Rechargeable Torch -2011,KES 499,No discount,https://naivas.online/rechargeable-torch-2011
Electronics,Rechargeable Torch -7588,KES 285,No discount,https://naivas.online/rechargeable-torch-7588
Electronics,Savelite Economy 12W B22,KES 165,No discount,https://naivas.online/savelite-economy-12w-b22
Electronics,Savelite Economy 5W B22,KES 120,No discount,https://naivas.online/savelite-economy-5w-b22
Electronics,Savelite Economy 9W B22,KES 150,No discount,https://naivas.online/savelite-economy-9w-b22
Electronics,Savelite Led Blue 5W B22,KES 160,No discount,https://naivas.online/savelite-led-blue-5w-b22
Electronics,Savelite Led Bulb 7W B22 Cdl,KES 165,No discount,https://naivas.online/savelite-led-bulb-7w-b22-cdl
Electronics,Starter,KES 35,No discount,https://naivas.online/starter
Electronics,Terminator Tledb-9W Bulb,KES 259,No discount,https://naivas.online/terminator-tledb-9w-bulb
Electronics,Ensave Galaxy Led Bulb 5W B22,KES 195,No discount,https://naivas.online/ensave-galaxy-led-bulb-5w-b22
Electronics,Ensave Intel Led Bulb 11Wt B22,KES 790,No discount,https://naivas.online/ensave-intel-led-bulb-11wt-b22
Electronics,Ensave Intell Led Bulb 9W B22,KES 675,No discount,https://naivas.online/ensave-intell-led-bulb-7w-b22
Electronics,Ensave Intell Led Bulb 5W B22,KES 735,No discount,https://naivas.online/ensave-intell-led-bulb-9w-b22
Electronics,Ensave Intell Led Bulb 7W B22,KES 655,No discount,https://naivas.online/ensave-intell-led-bulb-5w-b22
Electronics,Ensave Led Bulb 3W B22 C-Day Light,KES 390,No discount,https://naivas.online/ensave-led-bulb-11w-b22-c-day-light
Electronics,Ensave Led Bulb 3W E27 C-Day Light,KES 390,No discount,https://naivas.online/ensave-led-bulb-11w-e27-c-day-light
Electronics,Ensave Led Bulb 5W B22 C-Day Light,KES 200,No discount,https://naivas.online/ensave-led-bulb-3w-b22-c-day-light
Electronics,Ensave Led Bulb 5W E27 Cool D-Light,KES 235,No discount,https://naivas.online/ensave-led-bulb-5w-b22-c-day-light
Electronics,Ensave Led Bulb 5W E27 Ww,KES 235,No discount,https://naivas.online/ensave-led-bulb-5w-b22-w-white
Electronics,Ensave Led Bulb 9W E27 Cdl,KES 270,No discount,https://naivas.online/ensave-led-bulb-7w-b22-c-day-light
Electronics,Ensave Led Bulb 11W B22 C-Day Light,KES 310,No discount,https://naivas.online/ensave-led-bulb-9w-b22-c-day-light
Electronics,Ensave Led Candle 3W E27 Ww,KES 250,No discount,https://naivas.online/ensave-led-candle-3w-e27-ww
Electronics,Galaxy Led Bulbs 7W B22,KES 270,No discount,https://naivas.online/galaxy-led-bulbs-11w-b22
Electronics,Galaxy Led Bulbs 9W B22,KES 270,No discount,https://naivas.online/galaxy-led-bulbs-11w-e27
Electronics,Galaxy Led T Bulb 20W B22,KES 310,No discount,https://naivas.online/galaxy-led-t-bulb-20w-b22
Electronics,Hotpoint Refrig/Protector 5A/Vxv05Alap,"KES 1,895","KES 2,295",https://naivas.online/hotpoint-refrig-protector-5a-vxv05alap
Electronics,Jefreys 3Way Jx08 Extension Socket,"KES 2,150",No discount,https://naivas.online/jefreys-3way-jx08-extension-socket
Electronics,Jefreys 4Way+Usb Jx10 Extension,"KES 2,935",No discount,https://naivas.online/jefreys-4way-usb-jx10-extension
Electronics,Mika 16In 3Speed Mfs1625Bs Standing Fan,"KES 4,995","KES 6,495",https://naivas.online/mika-16in-3speed-mfs1625bs-standing-fan-
Electronics,Mika 16In 3Speed Mfs1626Bs Standing Fan,"KES 6,495",No discount,https://naivas.online/mika-16in-3speed-mfs1626bs-standing-fan-
Electronics,Starlink Internet Adapter,"KES 8,199",No discount,https://naivas.online/starlink-internet-adapter
Electronics,Ramtons Digital Air Fryer 5.5 Litre RM/755,"KES 9,895","KES 13,190",https://naivas.online/ramtons-digital-air-fryer-55-litre-rm755
Electronics,Jefreys Led Bulb 5W E27 Jb01,KES 180,No discount,https://naivas.online/jefreys-led-bulb-5w-e27-jb01
Electronics,Jefreys Led Bulb 13W B22 Jb04,KES 300,No discount,https://naivas.online/jefreys-led-bulb-13w-b22-jb04
Electronics,Jefreys Led Intell Bulb 7W B22,KES 485,No discount,https://naivas.online/jefreys-led-intell-bulb-7w-b22
Electronics,ramtons extensions 3 mtrs z 351,"KES 2,295","KES 2,700",https://naivas.online/ramtons-extensions-3-mtrs-z-351
Electronics,Vision- 43Fhd Smrt Tv Vp8843S-F,"KES 23,995","KES 34,995",https://naivas.online/vision-43fhd-smrt-tv-vp8843s-f
Electronics,ramtons tv protector  z 353,"KES 1,660","KES 2,370",https://naivas.online/ramtons-tv-protector--z-353
Electronics,ramtons fridge proctector 5amp z 347,"KES 2,370",No discount,https://naivas.online/ramtons-fridge-proctector-5amp-z-347
Electronics,Ramtons Coffee Maker 1.5L Rm/193,"KES 4,090",No discount,https://naivas.online/ramtons-coffee-maker-15l-rm193
Electronics,Ramtons Steam Iron Rm-306,"KES 2,200",No discount,https://naivas.online/ramtons-steam-iron-rm-306
Electronics,Ramtons Gas Cooker Rg-501,"KES 8,400",No discount,https://naivas.online/ramtons-gas-cooker-rg-501
Electronics,Armco Chest Freezer Af-C10K/C09Cp(K),"KES 30,505","KES 35,495",https://naivas.online/armco-chest-freezer-af-c10k-c09cp-k
Electronics,Hisense 180L C/Freezer Fc18Dd4Sa,"KES 39,995",No discount,https://naivas.online/hisense-180l-c-freezer-fc18dd4sa
Electronics,Midea Fridge 93L Hs-121Ln/Mdrd142Fgn50,"KES 19,495","KES 24,495",https://naivas.online/midea-fridge-93l-hs-121ln-mdrd142fgn50
Electronics,Midea Washing Machine T/L 8Kg Ma200W80/G,"KES 35,995","KES 46,500",https://naivas.online/midea-washing-machine-t-l-8kg-ma200w80-g
Electronics,Mika Chest Freezer&nbsp; 95L Mcf95Wwg/Mcf102Sg,"KES 27,995","KES 35,995",https://naivas.online/mika-chest-freezer&nbsp;-95l-mcf95wwg-mcf102sg
Electronics,Mika W/Machine F/Load Mwafsz4308V 8Kg,"KES 86,995",No discount,https://naivas.online/mika-w-machine-f-load-mwafsz4308v-8kg-
Electronics,Mika Washng Machine 10Kg Front Load Mwaf13310Dsv,"KES 92,995",No discount,https://naivas.online/mika-washng-machine-10kg-front-load-mwaf13310dsv
Electronics,Ramtons Freezer 190L Cf/237,"KES 43,380","KES 48,200",https://naivas.online/ramtons-freezer-190l-cf-237
Electronics,Samsung W/Machine 11Kg F/Load Ww11Cgc04Dab,"KES 104,990",No discount,https://naivas.online/samsung-w-machine-11kg-f-load-ww11cgc04dab
Electronics,Solstar Chest Freezer 93L 139Ecsslbss,"KES 28,995","KES 33,995",https://naivas.online/solstar-chest-freezer-93l-139ecsslbss
Electronics,Von Washing Machine  Fl Vwd106Fddtx 10/6Kg Inox,"KES 89,995","KES 104,995",https://naivas.online/von-washing-machine-fl-vwd106fddtx-10-6kg-inox
Electronics,Von Washing Machine Fl Vwm08Fvts 8Kg Silver,"KES 53,995","KES 64,995",https://naivas.online/von-washing-machine-fl-vwm08fvts-8kg-silver
Electronics,Mika 4G+2E Cooker Ff 10F Mst9042Wef10Hi-Mst90Pu42Hi-Hc,"KES 89,995","KES 114,995",https://naivas.online/mika-4g+2e-cooker-ff-10f-mst9042wef10hi-mst90pu42hi-hc
Electronics,Mika C-Freezer 200L Dual F Mcf200W,"KES 52,495",No discount,https://naivas.online/mika-c-freezer-200l-dual-f-mcf200w
Electronics,Tefal Dry Iron 1200W #Fs3110M0,"KES 1,990","KES 2,690",https://naivas.online/tefal-dry-iron-1200w-fs3110m0
Electronics,Von Washing Machine Fl Vwm12Fvts 12Kg Silver,"KES 63,995","KES 84,995",https://naivas.online/von-washing-machine-fl-vwm12fvts-12kg-silver
Electronics,Von Water Dispenser Vde-312Clk Ec Black Cab,"KES 16,495",No discount,https://naivas.online/von-water-dispenser-vde-312clk-ec-black-cab
Electronics,"Von 43"" Smart Android Led Tv Vel43Fsva-Fhd","KES 28,995","KES 33,995",https://naivas.online/von-43-smart-android-led-tv-vel43fsva-fhd-
Electronics,"Hisense 32"" Led Smart Tv 32A4G/K Vidaa","KES 19,295","KES 22,995",https://naivas.online/hisense-32-led-smart-tv-32a4g-k-vidaa
Electronics,"Vitron Htc 5068Us 50"" 4K Andrd Tv","KES 45,630",No discount,https://naivas.online/vitron-htc-5068us-50-4k-andrd-tv
Electronics,Armco Fan Heater Afh-1000A,"KES 2,395","KES 3,195",https://naivas.online/armco-fan-heater-afh-1000a
Electronics,Armco Fan Heater Afh-2000R,"KES 3,395","KES 4,495",https://naivas.online/armco-fan-heater-afh-2000r
Electronics,Armco Subwoofer 41Ch Aht-8105,"KES 17,790","KES 20,995",https://naivas.online/armco-subwoofer-41ch-aht-8105
Electronics,Armco 3G-1E Cooker Gc-F5531Px(Bk),"KES 33,895","KES 39,995",https://naivas.online/armco-3g-1e-cooker-gc-f5531pxbk
Electronics,Armco 3Gas-1Electric Oven Gc-F6631Fx(Ss),"KES 52,995",No discount,https://naivas.online/armco-3gas-1electric-oven-gc-f6631fxss
Electronics,Samsung Double Door Fridge -Rt35Cg5421S9,"KES 97,990","KES 119,990",https://naivas.online/samsung-double-door-fridge-rt35cg5421s9
Electronics,Jefreys 4Way Extension Jx05 Uk,"KES 2,140",No discount,https://naivas.online/jefreys-4way-extension-jx05-uk
Electronics,Jefreys 5Way Extension Jx06 Uk,"KES 2,390",No discount,https://naivas.online/jefreys-5way-extension-jx06-uk
Electronics,Jefreys 3Way+Usb Jx09 Extension,"KES 2,730",No discount,https://naivas.online/jefreys-3way-usb-jx09-extension
Electronics,LG Fridge Double Door Gr B872Hlpl,"KES 94,995","KES 135,995",https://naivas.online/lg-fridge-double-door-gr-b872hlpl
Electronics,Mika Microwave 20L Mnl Mmwmskh2011W,"KES 10,995",No discount,https://naivas.online/mika-microwave-20l-mnl-mmwmskh2011w
Electronics,Mika Microwave Mmwdgpb2075Mb Black,"KES 13,995",No discount,https://naivas.online/mika-microwave-mmwdgpb2075mb-black
Electronics,Mika W-Dispenser B-Ld H-N-C Mwd2801-Ssb,"KES 30,995",No discount,https://naivas.online/mika-w-dispenser-b-ld-h-n-c-mwd2801-ssb
Electronics,Mika 2D Fridge Df 138L Mrdcd138-75Xlb,"KES 43,995",No discount,https://naivas.online/mika-2d-fridge-df-138l-mrdcd138-75xlb
Electronics,Mika 3G+1E Cooker  Ff Mst6131We10Pb,"KES 59,995","KES 74,995",https://naivas.online/mika-3g-1e-cooker-ff-mst6131we10pb
Electronics,Mika 4G+1E Cooker Mst9041Weg6Bx,"KES 76,995","KES 106,995",https://naivas.online/mika-4g+1e-cooker-mst9041weg6bx
Electronics,Midea Hot And Cold Water Dispenser Yl2037S-W,"KES 28,995","KES 35,995",https://naivas.online/midea-hot-cold-water-dispenser-yl2037s-yl2381s-b
Electronics,Ecoa Charcoal,"KES 3,990",No discount,https://naivas.online/ecoa-charcoal
Electronics,lorenzetti bello banho ultra,"KES 4,415","KES 4,840",https://naivas.online/lorenzetti-bello-banho-ultra-
Electronics,Ramtons 3 In 1 Juicer Rm/278,"KES 8,800",No discount,https://naivas.online/ramtons-3-in-1-juicer-rm-278
Electronics,Vitron 2.1Ch Sub Woofer V403,"KES 7,795",No discount,https://naivas.online/vitron-21ch-sub-woofer-v403
Electronics,Sony Sound Bar Ht-S400 21Ch 330W,"KES 37,995","KES 44,995",https://naivas.online/sony-sound-bar-ht-s400-21ch-330w
Electronics,Wahl-Trimmer Groomsman Pro All-In-One #98551227,"KES 6,795",No discount,https://naivas.online/wahl-trimmer-groomsman-pro-all-in-one-98551227
Electronics,Wahl Clipper -300 Series #92471327,"KES 11,495",No discount,https://naivas.online/wahl-clipper--300-series-92471327
Electronics,Jsnic Select 4Way Extension Socket,"KES 1,775",No discount,https://naivas.online/jsnic-select-4way-extension-socket
Electronics,Jsb 6Way Extension Socket W-Surge 5Mtr,"KES 2,195",No discount,https://naivas.online/jsb-6way-extension-socket-w-surge-5mtr
Electronics,Gb Three Way Adaptor 13Amp,KES 285,No discount,https://naivas.online/gb-three-way-adaptor-13amp
Electronics,Eveready Torch Lc1L2D,KES 420,No discount,https://naivas.online/eveready-torch-lc1l2d
Electronics,Eveready Led 3Aaa Flashlight,KES 465,No discount,https://naivas.online/eveready-led-3aaa-flashlight
Electronics,Almark Eng-4Way Extension Socket W-Surge,"KES 1,725",No discount,https://naivas.online/almark-eng-4way-extension-socket-w-surge
Electronics,Savelight Led Bulb 3W B22 C-Day Light,KES 145,No discount,https://naivas.online/savelight-led-bulb-3w-b22-c-day-light
Electronics,Powerpoint Volt Surge 13Amp,"KES 3,300",No discount,https://naivas.online/powerpoint-volt-surge-13amp
Electronics,Powerpoint Fridge Guard 7A,"KES 2,400",No discount,https://naivas.online/powerpoint-fridge-guard-7a
Electronics,Powerpoint E-Surge Protect 7A,"KES 2,295",No discount,https://naivas.online/powerpoint-e-surge-protect-7a
Electronics,Powerpoint 6Way Extension,"KES 2,815",No discount,https://naivas.online/powerpoint-6way-extension
Electronics,Ecoa Grill,"KES 1,990",No discount,https://naivas.online/ecoa-grill
Electronics,Hisense 43-- 4K Uhd Smart Tv 43A6G-H-K-N Vidaa,"KES 41,995","KES 45,995",https://naivas.online/hisense-43---4k-uhd-smart-tv-43a6g-h-k-n-vidaa
Electronics,Ramtons Spiral Cooker Rm/253,"KES 8,920",No discount,https://naivas.online/ramtons-spiral
Electronics,Ramtons Rm-465 Prohair Dryer 1800W,"KES 4,100",No discount,https://naivas.online/ramtons-rm-465-prohair-dryer-1800w
Electronics,Lg Double Door Fridge Gn B312pxgn 310l Black,"KES 84,995","KES 129,995",https://naivas.online/lg-double-door-fridge-gn-b312pxgn-310l-black
Naivas Liquor,Gilbeys Gin 750ml,"KES 1,099","KES 1,550",https://naivas.online/gilbeys-gin-750ml
Naivas Liquor,Old Monk Rum 7 Years 750ml,KES 999,"KES 1,595",https://naivas.online/old-monk-rum-7-years-750ml
Naivas Liquor,Tusker Lager Can 500ml,KES 189,KES 230,https://naivas.online/tusker-lager-can-500ml
Naivas Liquor,Captain Morgan Gold 750ml,KES 999,"KES 1,150",https://naivas.online/captain-morgan-gold-750ml
Naivas Liquor,Ch Valac Medium Sweet White 750ml,KES 950,"KES 1,070",https://naivas.online/ch-valac-medium-sweet-white-750ml
Naivas Liquor,Bustani Gin 750Ml,KES 799,"KES 1,200",https://naivas.online/bustani-gin-750ml
Naivas Liquor,Drostdy Hof Natural Sweet Red 750Ml,"KES 1,160",No discount,https://naivas.online/drostdy-hof-natural-sweet-red-750ml
Naivas Liquor,Kenyan Original Pineapple & Mint 330Ml Bottle,KES 255,KES 300,https://naivas.online/kenyan-original-pineapple-mint-330ml-bottle
Naivas Liquor,Kenyan Original Passion Fruit & Lime 330Ml Bottle,KES 255,KES 300,https://naivas.online/kenyan-original-passion-fruit-lime-330ml-bottle
Naivas Liquor,Kenyan Original Honey & Lemon 330Ml Can,KES 255,KES 300,https://naivas.online/kenyan-original-honey-lemon-330ml-can
Naivas Liquor,Kenyan Original Lime & Ginger 330Ml Bottle,KES 255,KES 300,https://naivas.online/kenyan-original-lime-ginger-330ml-bottle
Naivas Liquor,Tanquery London Dry Gin 750ml,"KES 2,500","KES 2,900",https://naivas.online/tanquery-london-dry-gin-750ml
Naivas Liquor,John Barr Finest (Red) 750ml,KES 999,"KES 1,800",https://naivas.online/john-barr-finest-red-750ml
Naivas Liquor,Camino Gold 750ml,"KES 2,599","KES 2,885",https://naivas.online/camino-gold-750ml
